championName,magicDamageDealtToChampions rate,teamDamagePercentage,damageTakenOnTeamPercentage,totalTimeCCDealt per minute,enemyChampionImmobilizations per minute,killParticipation,soloKills per minute,totalHeal per minute,effectiveHealAndShielding per minute,survivedThreeImmobilizesInFight per minute,twentyMinionsIn3SecondsCount per minute,soloTurretsLategame,turretPlatesTaken,version
Leona,-0.6258277869308828,-0.6672040368827635,0.37147764549429246,-0.43420059600207617,0.274931684717033,-0.07366708044075902,-0.23009166660782157,-0.40585478492221866,-0.4972860798075671,0.20068175737339553,0.14687972776463018,-0.032517013969383765,-0.19947844576893906,13.17
Lulu,0.3179193993453362,-0.6396177417960078,-0.5765720812676157,0.4485661511651521,-1.0783763560504847,0.3217858771976752,-0.04926093310059769,-0.49355835147905985,0.5588838566965664,-0.20968180600514816,-0.5824474250401555,-0.030204475325309454,0.13317470324346634,13.17
Lux,0.8423236225578392,0.9535217877875061,-0.697544963548062,0.43838724463295736,-0.6234784066055563,-0.26234128931661665,0.6382933516901245,-0.5693889326626344,-0.25517261514103556,-0.31686117378809153,0.6012829355471525,-0.03050156852523053,0.32620995087327376,13.17
Milio,0.0001116000850344252,-1.143103344154704,-0.7794818139398848,-0.5300879198122871,-0.16148666567252035,0.4352617760820456,-0.21433145861035544,0.8944505912496774,1.781852476406989,-0.11910580479470056,-0.5862477628866232,-0.032551081034830995,0.3918266753640383,13.17
Morgana,0.800157209669174,0.27421579639060856,-0.11481557121498781,-0.7296060362978103,-0.4742858034531986,-0.18228744438559646,0.13918010016769086,-0.19067733525183225,-0.42646586671729636,-0.4056763152675795,-0.16431895231193472,-0.03108051937635878,-0.049061369693764456,13.17
Nautilus,-0.31491019023365824,-0.3487750220305486,0.2813787704961806,1.31973391186337,1.8427159199310945,-0.1530403688326466,-0.13684666591644398,-0.4219308115433385,-0.5610958002236629,0.10325742234273592,0.07582658398523799,-0.03150001873135798,-0.20361531161252394,13.17
Neeko,0.8115441219253035,0.9629118975810312,-0.2500813290920112,-0.780829064203297,-0.11722893077291098,-0.6274326890459945,0.7716455844971039,-0.5285635705837105,-0.6691922107465353,-0.3994484157604456,0.19286056461836804,-0.032086065591476275,0.2068790705203019,13.17
Pyke,-2.8428076454530484,-0.21804420240712086,0.21795938931399828,-0.917402604851901,-0.2852535924649246,-0.4871520144904865,0.3970726503791349,0.06050080805771603,-0.6639545730906172,0.1627621509291805,0.39200685878892794,-0.02957427762850717,-0.16595016395148318,13.17
Rakan,0.10156589590576715,-0.5321578491449039,0.3225296622670801,-0.9270994042626541,-0.3138928550273275,0.2881362235302108,-0.3393079899970852,0.5574359970898249,0.6822376461539151,0.2454196657372892,0.25737070234726134,-0.0291946703544491,-0.12508075689977638,13.17
Rell,-0.13050318600460276,-0.593316266208975,0.497158043477019,-0.19708779871514315,0.7409188214342556,0.5275120049077218,-0.14768730341599107,-0.2663673373432608,-0.48759851218668104,0.259908464530701,-0.345614649451265,-0.03085198614565026,-0.17865146600468412,13.17
Senna,-2.820516491818613,1.2304624509671491,0.12847593314202635,0.46095521501355885,-0.6526865633814615,0.3904104882967897,0.16663865073672596,1.5140691651078426,0.5756499318916463,-0.13577995870776396,-0.23980822908412114,0.7701787525573051,1.0431980134982726,13.17
Shaco,-0.3821117767285465,0.7873958108217374,-0.478923593578192,0.908005947748329,-0.06150980292109218,-0.38981893606134804,0.37796548230668203,-0.4677845702485698,-0.6691922107465353,-0.2943656268987898,-0.25291103133107895,-0.0291691505377057,-0.07262320538665894,13.17
Soraka,0.610574096145009,-0.5886192730002517,-0.6868910251877804,0.19571030337672612,-1.1307780383049235,0.2077195432485677,-0.2985833362298985,3.339336292093047,3.0032561509384545,-0.026325046363842357,-0.5738161870864062,-0.03085198614565026,-0.1786514660046841,13.17
